Account,Account_Type,Region,Product_Category,Channel,Month,Version,Amount
COGS,EXP,West,Personal Care,Quick Commerce,2025-08,Actual,1285966
Marketing,EXP,West,Personal Care,Quick Commerce,2025-08,Actual,183709
Distribution,EXP,West,Personal Care,Quick Commerce,2025-08,Actual,137782
Salary,EXP,West,Personal Care,Quick Commerce,2025-08,Actual,260255
Freight,EXP,West,Personal Care,Quick Commerce,2025-08,Actual,76546
Other_Opex,EXP,West,Personal Care,Quick Commerce,2025-08,Actual,107164
Gross_Sales,INC,West,Personal Care,Quick Commerce,2025-09,Actual,3385459
COGS,EXP,West,Personal Care,Quick Commerce,2025-09,Actual,1421893
Marketing,EXP,West,Personal Care,Quick Commerce,2025-09,Actual,203128
Distribution,EXP,West,Personal Care,Quick Commerce,2025-09,Actual,152346
Salary,EXP,West,Personal Care,Quick Commerce,2025-09,Actual,287764
Freight,EXP,West,Personal Care,Quick Commerce,2025-09,Actual,84636
Other_Opex,EXP,West,Personal Care,Quick Commerce,2025-09,Actual,118491
Gross_Sales,INC,West,Personal Care,Quick Commerce,2025-10,Actual,4109496
COGS,EXP,West,Personal Care,Quick Commerce,2025-10,Actual,1725988
Marketing,EXP,West,Personal Care,Quick Commerce,2025-10,Actual,246570
Distribution,EXP,West,Personal Care,Quick Commerce,2025-10,Actual,184927
Salary,EXP,West,Personal Care,Quick Commerce,2025-10,Actual,349307
Freight,EXP,West,Personal Care,Quick Commerce,2025-10,Actual,102737
Other_Opex,EXP,West,Personal Care,Quick Commerce,2025-10,Actual,143832
Gross_Sales,INC,West,Personal Care,Quick Commerce,2025-11,Actual,4916317
COGS,EXP,West,Personal Care,Quick Commerce,2025-11,Actual,2064853
Marketing,EXP,West,Personal Care,Quick Commerce,2025-11,Actual,294979
Distribution,EXP,West,Personal Care,Quick Commerce,2025-11,Actual,221234
Salary,EXP,West,Personal Care,Quick Commerce,2025-11,Actual,417887
Freight,EXP,West,Personal Care,Quick Commerce,2025-11,Actual,122908
Other_Opex,EXP,West,Personal Care,Quick Commerce,2025-11,Actual,172071
Gross_Sales,INC,West,Personal Care,Quick Commerce,2025-12,Actual,3544655
COGS,EXP,West,Personal Care,Quick Commerce,2025-12,Actual,1488755
Marketing,EXP,West,Personal Care,Quick Commerce,2025-12,Actual,212679
Distribution,EXP,West,Personal Care,Quick Commerce,2025-12,Actual,159509
Salary,EXP,West,Personal Care,Quick Commerce,2025-12,Actual,301296
Freight,EXP,West,Personal Care,Quick Commerce,2025-12,Actual,88616
Other_Opex,EXP,West,Personal Care,Quick Commerce,2025-12,Actual,124063
Gross_Sales,INC,West,Personal Care,Quick Commerce,2026-01,Actual,3112897
COGS,EXP,West,Personal Care,Quick Commerce,2026-01,Actual,1307417
Marketing,EXP,West,Personal Care,Quick Commerce,2026-01,Actual,186774
Distribution,EXP,West,Personal Care,Quick Commerce,2026-01,Actual,140080
Salary,EXP,West,Personal Care,Quick Commerce,2026-01,Actual,264596
Freight,EXP,West,Personal Care,Quick Commerce,2026-01,Actual,77822
Other_Opex,EXP,West,Personal Care,Quick Commerce,2026-01,Actual,108951
Gross_Sales,INC,West,Personal Care,Quick Commerce,2026-02,Actual,3351090
COGS,EXP,West,Personal Care,Quick Commerce,2026-02,Actual,1407458
Marketing,EXP,West,Personal Care,Quick Commerce,2026-02,Actual,201065
Distribution,EXP,West,Personal Care,Quick Commerce,2026-02,Actual,150799
Salary,EXP,West,Personal Care,Quick Commerce,2026-02,Actual,284843
Freight,EXP,West,Personal Care,Quick Commerce,2026-02,Actual,83777
Other_Opex,EXP,West,Personal Care,Quick Commerce,2026-02,Actual,117288
Gross_Sales,INC,West,Personal Care,Quick Commerce,2026-03,Actual,3561611
COGS,EXP,West,Personal Care,Quick Commerce,2026-03,Actual,1495877
Marketing,EXP,West,Personal Care,Quick Commerce,2026-03,Actual,213697
Distribution,EXP,West,Personal Care,Quick Commerce,2026-03,Actual,160272
Salary,EXP,West,Personal Care,Quick Commerce,2026-03,Actual,302737
Freight,EXP,West,Personal Care,Quick Commerce,2026-03,Actual,89040
Other_Opex,EXP,West,Personal Care,Quick Commerce,2026-03,Actual,124656
Gross_Sales,INC,West,Snacks,E-Commerce,2025-04,Actual,5066690
COGS,EXP,West,Snacks,E-Commerce,2025-04,Actual,2128010
Marketing,EXP,West,Snacks,E-Commerce,2025-04,Actual,304001
Distribution,EXP,West,Snacks,E-Commerce,2025-04,Actual,228001
Salary,EXP,West,Snacks,E-Commerce,2025-04,Actual,430669
Freight,EXP,West,Snacks,E-Commerce,2025-04,Actual,126667
Other_Opex,EXP,West,Snacks,E-Commerce,2025-04,Actual,177334
Gross_Sales,INC,West,Snacks,E-Commerce,2025-05,Actual,5390549
COGS,EXP,West,Snacks,E-Commerce,2025-05,Actual,2264031
Marketing,EXP,West,Snacks,E-Commerce,2025-05,Actual,323433
Distribution,EXP,West,Snacks,E-Commerce,2025-05,Actual,242575
Salary,EXP,West,Snacks,E-Commerce,2025-05,Actual,458197
Freight,EXP,West,Snacks,E-Commerce,2025-05,Actual,134764
Other_Opex,EXP,West,Snacks,E-Commerce,2025-05,Actual,188669
Gross_Sales,INC,West,Snacks,E-Commerce,2025-06,Actual,4718373
COGS,EXP,West,Snacks,E-Commerce,2025-06,Actual,1981717
Marketing,EXP,West,Snacks,E-Commerce,2025-06,Actual,283102
Distribution,EXP,West,Snacks,E-Commerce,2025-06,Actual,212327
Salary,EXP,West,Snacks,E-Commerce,2025-06,Actual,401062
Freight,EXP,West,Snacks,E-Commerce,2025-06,Actual,117959
Other_Opex,EXP,West,Snacks,E-Commerce,2025-06,Actual,165143
Gross_Sales,INC,West,Snacks,E-Commerce,2025-07,Actual,4267244
COGS,EXP,West,Snacks,E-Commerce,2025-07,Actual,1792242
Marketing,EXP,West,Snacks,E-Commerce,2025-07,Actual,256035
Distribution,EXP,West,Snacks,E-Commerce,2025-07,Actual,192026
Salary,EXP,West,Snacks,E-Commerce,2025-07,Actual,362716
Freight,EXP,West,Snacks,E-Commerce,2025-07,Actual,106681
Other_Opex,EXP,West,Snacks,E-Commerce,2025-07,Actual,149354
Gross_Sales,INC,West,Snacks,E-Commerce,2025-08,Actual,4641775
COGS,EXP,West,Snacks,E-Commerce,2025-08,Actual,1949546
Marketing,EXP,West,Snacks,E-Commerce,2025-08,Actual,278506
Distribution,EXP,West,Snacks,E-Commerce,2025-08,Actual,208880
Salary,EXP,West,Snacks,E-Commerce,2025-08,Actual,394551
Freight,EXP,West,Snacks,E-Commerce,2025-08,Actual,116044
Other_Opex,EXP,West,Snacks,E-Commerce,2025-08,Actual,162462
Gross_Sales,INC,West,Snacks,E-Commerce,2025-09,Actual,5132418
COGS,EXP,West,Snacks,E-Commerce,2025-09,Actual,2155616
Marketing,EXP,West,Snacks,E-Commerce,2025-09,Actual,307945
Distribution,EXP,West,Snacks,E-Commerce,2025-09,Actual,230959
Salary,EXP,West,Snacks,E-Commerce,2025-09,Actual,436256
Freight,EXP,West,Snacks,E-Commerce,2025-09,Actual,128310
Other_Opex,EXP,West,Snacks,E-Commerce,2025-09,Actual,179635
Gross_Sales,INC,West,Snacks,E-Commerce,2025-10,Actual,6230060
COGS,EXP,West,Snacks,E-Commerce,2025-10,Actual,2616625
Marketing,EXP,West,Snacks,E-Commerce,2025-10,Actual,373804
Distribution,EXP,West,Snacks,E-Commerce,2025-10,Actual,280353
Salary,EXP,West,Snacks,E-Commerce,2025-10,Actual,529555
Freight,EXP,West,Snacks,E-Commerce,2025-10,Actual,155752
Other_Opex,EXP,West,Snacks,E-Commerce,2025-10,Actual,218052
Gross_Sales,INC,West,Snacks,E-Commerce,2025-11,Actual,7453232
COGS,EXP,West,Snacks,E-Commerce,2025-11,Actual,3130357
Marketing,EXP,West,Snacks,E-Commerce,2025-11,Actual,447194
Distribution,EXP,West,Snacks,E-Commerce,2025-11,Actual,335395
Salary,EXP,West,Snacks,E-Commerce,2025-11,Actual,633525
Freight,EXP,West,Snacks,E-Commerce,2025-11,Actual,186331
Other_Opex,EXP,West,Snacks,E-Commerce,2025-11,Actual,260863
Gross_Sales,INC,West,Snacks,E-Commerce,2025-12,Actual,5373758
COGS,EXP,West,Snacks,E-Commerce,2025-12,Actual,2256978
Marketing,EXP,West,Snacks,E-Commerce,2025-12,Actual,322425
Distribution,EXP,West,Snacks,E-Commerce,2025-12,Actual,241819
Salary,EXP,West,Snacks,E-Commerce,2025-12,Actual,456769
Freight,EXP,West,Snacks,E-Commerce,2025-12,Actual,134344
Other_Opex,EXP,West,Snacks,E-Commerce,2025-12,Actual,188082
Gross_Sales,INC,West,Snacks,E-Commerce,2026-01,Actual,4719216
COGS,EXP,West,Snacks,E-Commerce,2026-01,Actual,1982071
Marketing,EXP,West,Snacks,E-Commerce,2026-01,Actual,283153
Distribution,EXP,West,Snacks,E-Commerce,2026-01,Actual,212365
Salary,EXP,West,Snacks,E-Commerce,2026-01,Actual,401133
Freight,EXP,West,Snacks,E-Commerce,2026-01,Actual,117980
Other_Opex,EXP,West,Snacks,E-Commerce,2026-01,Actual,165173
Gross_Sales,INC,West,Snacks,E-Commerce,2026-02,Actual,5080309
COGS,EXP,West,Snacks,E-Commerce,2026-02,Actual,2133730
Marketing,EXP,West,Snacks,E-Commerce,2026-02,Actual,304819
Distribution,EXP,West,Snacks,E-Commerce,2026-02,Actual,228614
Salary,EXP,West,Snacks,E-Commerce,2026-02,Actual,431826
Freight,EXP,West,Snacks,E-Commerce,2026-02,Actual,127008
Other_Opex,EXP,West,Snacks,E-Commerce,2026-02,Actual,177811
Gross_Sales,INC,West,Snacks,E-Commerce,2026-03,Actual,5399476
COGS,EXP,West,Snacks,E-Commerce,2026-03,Actual,2267780
Marketing,EXP,West,Snacks,E-Commerce,2026-03,Actual,323969
Distribution,EXP,West,Snacks,E-Commerce,2026-03,Actual,242976
Salary,EXP,West,Snacks,E-Commerce,2026-03,Actual,458955
Freight,EXP,West,Snacks,E-Commerce,2026-03,Actual,134987
Other_Opex,EXP,West,Snacks,E-Commerce,2026-03,Actual,188982
Gross_Sales,INC,West,Snacks,General Trade,2025-04,Actual,4526414
COGS,EXP,West,Snacks,General Trade,2025-04,Actual,1901094
Marketing,EXP,West,Snacks,General Trade,2025-04,Actual,271585
Distribution,EXP,West,Snacks,General Trade,2025-04,Actual,203689
Salary,EXP,West,Snacks,General Trade,2025-04,Actual,384745
Freight,EXP,West,Snacks,General Trade,2025-04,Actual,113160
Other_Opex,EXP,West,Snacks,General Trade,2025-04,Actual,158424
Gross_Sales,INC,West,Snacks,General Trade,2025-05,Actual,4752728
COGS,EXP,West,Snacks,General Trade,2025-05,Actual,1996146
Marketing,EXP,West,Snacks,General Trade,2025-05,Actual,285164
Distribution,EXP,West,Snacks,General Trade,2025-05,Actual,213873
Salary,EXP,West,Snacks,General Trade,2025-05,Actual,403982
Freight,EXP,West,Snacks,General Trade,2025-05,Actual,118818
Other_Opex,EXP,West,Snacks,General Trade,2025-05,Actual,166345
Gross_Sales,INC,West,Snacks,General Trade,2025-06,Actual,3802183
COGS,EXP,West,Snacks,General Trade,2025-06,Actual,1596917
Marketing,EXP,West,Snacks,General Trade,2025-06,Actual,228131
Distribution,EXP,West,Snacks,General Trade,2025-06,Actual,171098
Salary,EXP,West,Snacks,General Trade,2025-06,Actual,323186
Freight,EXP,West,Snacks,General Trade,2025-06,Actual,95055
Other_Opex,EXP,West,Snacks,General Trade,2025-06,Actual,133076
Gross_Sales,INC,West,Snacks,General Trade,2025-07,Actual,3666390
COGS,EXP,West,Snacks,General Trade,2025-07,Actual,1539884
Marketing,EXP,West,Snacks,General Trade,2025-07,Actual,219983
Distribution,EXP,West,Snacks,General Trade,2025-07,Actual,164988
Salary,EXP,West,Snacks,General Trade,2025-07,Actual,311643
Freight,EXP,West,Snacks,General Trade,2025-07,Actual,91660
Other_Opex,EXP,West,Snacks,General Trade,2025-07,Actual,128324
Gross_Sales,INC,West,Snacks,General Trade,2025-08,Actual,3937982
COGS,EXP,West,Snacks,General Trade,2025-08,Actual,1653952
Marketing,EXP,West,Snacks,General Trade,2025-08,Actual,236279
Distribution,EXP,West,Snacks,General Trade,2025-08,Actual,177209
Salary,EXP,West,Snacks,General Trade,2025-08,Actual,334728
Freight,EXP,West,Snacks,General Trade,2025-08,Actual,98450
Other_Opex,EXP,West,Snacks,General Trade,2025-08,Actual,137829
Gross_Sales,INC,West,Snacks,General Trade,2025-09,Actual,4300093
COGS,EXP,West,Snacks,General Trade,2025-09,Actual,1806039
Marketing,EXP,West,Snacks,General Trade,2025-09,Actual,258006
Distribution,EXP,West,Snacks,General Trade,2025-09,Actual,193504
Salary,EXP,West,Snacks,General Trade,2025-09,Actual,365508
Freight,EXP,West,Snacks,General Trade,2025-09,Actual,107502
Other_Opex,EXP,West,Snacks,General Trade,2025-09,Actual,150503
Gross_Sales,INC,West,Snacks,General Trade,2025-10,Actual,5155632
COGS,EXP,West,Snacks,General Trade,2025-10,Actual,2165365
Marketing,EXP,West,Snacks,General Trade,2025-10,Actual,309338
Distribution,EXP,West,Snacks,General Trade,2025-10,Actual,232003
Salary,EXP,West,Snacks,General Trade,2025-10,Actual,438229
Freight,EXP,West,Snacks,General Trade,2025-10,Actual,128891
Other_Opex,EXP,West,Snacks,General Trade,2025-10,Actual,180447
Gross_Sales,INC,West,Snacks,General Trade,2025-11,Actual,6093021
COGS,EXP,West,Snacks,General Trade,2025-11,Actual,2559069
Marketing,EXP,West,Snacks,General Trade,2025-11,Actual,365581
Distribution,EXP,West,Snacks,General Trade,2025-11,Actual,274186
Salary,EXP,West,Snacks,General Trade,2025-11,Actual,517907
Freight,EXP,West,Snacks,General Trade,2025-11,Actual,152326
Other_Opex,EXP,West,Snacks,General Trade,2025-11,Actual,213256
Gross_Sales,INC,West,Snacks,General Trade,2025-12,Actual,5069583
COGS,EXP,West,Snacks,General Trade,2025-12,Actual,2129225
Marketing,EXP,West,Snacks,General Trade,2025-12,Actual,304175
Distribution,EXP,West,Snacks,General Trade,2025-12,Actual,228131
Salary,EXP,West,Snacks,General Trade,2025-12,Actual,430915
Freight,EXP,West,Snacks,General Trade,2025-12,Actual,126740
Other_Opex,EXP,West,Snacks,General Trade,2025-12,Actual,177435
Gross_Sales,INC,West,Snacks,General Trade,2026-01,Actual,4390616
COGS,EXP,West,Snacks,General Trade,2026-01,Actual,1844059
Marketing,EXP,West,Snacks,General Trade,2026-01,Actual,263437
Distribution,EXP,West,Snacks,General Trade,2026-01,Actual,197578
Salary,EXP,West,Snacks,General Trade,2026-01,Actual,373202
Freight,EXP,West,Snacks,General Trade,2026-01,Actual,109765
Other_Opex,EXP,West,Snacks,General Trade,2026-01,Actual,153672
Gross_Sales,INC,West,Snacks,General Trade,2026-02,Actual,4662200
COGS,EXP,West,Snacks,General Trade,2026-02,Actual,1958124
Marketing,EXP,West,Snacks,General Trade,2026-02,Actual,279732
Distribution,EXP,West,Snacks,General Trade,2026-02,Actual,209799
Salary,EXP,West,Snacks,General Trade,2026-02,Actual,396287
Freight,EXP,West,Snacks,General Trade,2026-02,Actual,116555
Other_Opex,EXP,West,Snacks,General Trade,2026-02,Actual,163177
Gross_Sales,INC,West,Snacks,General Trade,2026-03,Actual,4888525
COGS,EXP,West,Snacks,General Trade,2026-03,Actual,2053180
Marketing,EXP,West,Snacks,General Trade,2026-03,Actual,293312
Distribution,EXP,West,Snacks,General Trade,2026-03,Actual,219984
Salary,EXP,West,Snacks,General Trade,2026-03,Actual,415525
Freight,EXP,West,Snacks,General Trade,2026-03,Actual,122213
Other_Opex,EXP,West,Snacks,General Trade,2026-03,Actual,171098
Gross_Sales,INC,West,Snacks,Modern Trade,2025-04,Actual,5160109
COGS,EXP,West,Snacks,Modern Trade,2025-04,Actual,2167246
Marketing,EXP,West,Snacks,Modern Trade,2025-04,Actual,309607
Distribution,EXP,West,Snacks,Modern Trade,2025-04,Actual,232205
Salary,EXP,West,Snacks,Modern Trade,2025-04,Actual,438609
Freight,EXP,West,Snacks,Modern Trade,2025-04,Actual,129003
Other_Opex,EXP,West,Snacks,Modern Trade,2025-04,Actual,180604
Gross_Sales,INC,West,Snacks,Modern Trade,2025-05,Actual,5418117
COGS,EXP,West,Snacks,Modern Trade,2025-05,Actual,2275609
Marketing,EXP,West,Snacks,Modern Trade,2025-05,Actual,325087
Distribution,EXP,West,Snacks,Modern Trade,2025-05,Actual,243815
Salary,EXP,West,Snacks,Modern Trade,2025-05,Actual,460540
Freight,EXP,West,Snacks,Modern Trade,2025-05,Actual,135453
Other_Opex,EXP,West,Snacks,Modern Trade,2025-05,Actual,189634
Gross_Sales,INC,West,Snacks,Modern Trade,2025-06,Actual,4334496
COGS,EXP,West,Snacks,Modern Trade,2025-06,Actual,1820488
Marketing,EXP,West,Snacks,Modern Trade,2025-06,Actual,260070
Distribution,EXP,West,Snacks,Modern Trade,2025-06,Actual,195052
Salary,EXP,West,Snacks,Modern Trade,2025-06,Actual,368432
Freight,EXP,West,Snacks,Modern Trade,2025-06,Actual,108362
Other_Opex,EXP,West,Snacks,Modern Trade,2025-06,Actual,151707
Gross_Sales,INC,West,Snacks,Modern Trade,2025-07,Actual,4179693
COGS,EXP,West,Snacks,Modern Trade,2025-07,Actual,1755471
Marketing,EXP,West,Snacks,Modern Trade,2025-07,Actual,250782
Distribution,EXP,West,Snacks,Modern Trade,2025-07,Actual,188086
Salary,EXP,West,Snacks,Modern Trade,2025-07,Actual,355274
Freight,EXP,West,Snacks,Modern Trade,2025-07,Actual,104492
Other_Opex,EXP,West,Snacks,Modern Trade,2025-07,Actual,146289
Gross_Sales,INC,West,Snacks,Modern Trade,2025-08,Actual,4489299
COGS,EXP,West,Snacks,Modern Trade,2025-08,Actual,1885506
Marketing,EXP,West,Snacks,Modern Trade,2025-08,Actual,269358
Distribution,EXP,West,Snacks,Modern Trade,2025-08,Actual,202018
Salary,EXP,West,Snacks,Modern Trade,2025-08,Actual,381590
Freight,EXP,West,Snacks,Modern Trade,2025-08,Actual,112232
Other_Opex,EXP,West,Snacks,Modern Trade,2025-08,Actual,157125
Gross_Sales,INC,West,Snacks,Modern Trade,2025-09,Actual,4902108
COGS,EXP,West,Snacks,Modern Trade,2025-09,Actual,2058885
Marketing,EXP,West,Snacks,Modern Trade,2025-09,Actual,294126
Distribution,EXP,West,Snacks,Modern Trade,2025-09,Actual,220595
Salary,EXP,West,Snacks,Modern Trade,2025-09,Actual,416679
Freight,EXP,West,Snacks,Modern Trade,2025-09,Actual,122553
Other_Opex,EXP,West,Snacks,Modern Trade,2025-09,Actual,171574
Gross_Sales,INC,West,Snacks,Modern Trade,2025-10,Actual,5877422
COGS,EXP,West,Snacks,Modern Trade,2025-10,Actual,2468517
Marketing,EXP,West,Snacks,Modern Trade,2025-10,Actual,352645
Distribution,EXP,West,Snacks,Modern Trade,2025-10,Actual,264484
Salary,EXP,West,Snacks,Modern Trade,2025-10,Actual,499581
Freight,EXP,West,Snacks,Modern Trade,2025-10,Actual,146936
Other_Opex,EXP,West,Snacks,Modern Trade,2025-10,Actual,205710
Gross_Sales,INC,West,Snacks,Modern Trade,2025-11,Actual,6946041
COGS,EXP,West,Snacks,Modern Trade,2025-11,Actual,2917337
Marketing,EXP,West,Snacks,Modern Trade,2025-11,Actual,416762
Distribution,EXP,West,Snacks,Modern Trade,2025-11,Actual,312572
Salary,EXP,West,Snacks,Modern Trade,2025-11,Actual,590413
Freight,EXP,West,Snacks,Modern Trade,2025-11,Actual,173651
Other_Opex,EXP,West,Snacks,Modern Trade,2025-11,Actual,243111
Gross_Sales,INC,West,Snacks,Modern Trade,2025-12,Actual,5779324
COGS,EXP,West,Snacks,Modern Trade,2025-12,Actual,2427316
Marketing,EXP,West,Snacks,Modern Trade,2025-12,Actual,346759
Distribution,EXP,West,Snacks,Modern Trade,2025-12,Actual,260070
Salary,EXP,West,Snacks,Modern Trade,2025-12,Actual,491243
Freight,EXP,West,Snacks,Modern Trade,2025-12,Actual,144483
Other_Opex,EXP,West,Snacks,Modern Trade,2025-12,Actual,202276
Gross_Sales,INC,West,Snacks,Modern Trade,2026-01,Actual,5005310
COGS,EXP,West,Snacks,Modern Trade,2026-01,Actual,2102230
Marketing,EXP,West,Snacks,Modern Trade,2026-01,Actual,300319
Distribution,EXP,West,Snacks,Modern Trade,2026-01,Actual,225239
Salary,EXP,West,Snacks,Modern Trade,2026-01,Actual,425451
Freight,EXP,West,Snacks,Modern Trade,2026-01,Actual,125133
Other_Opex,EXP,West,Snacks,Modern Trade,2026-01,Actual,175186
Gross_Sales,INC,West,Snacks,Modern Trade,2026-02,Actual,5314921
COGS,EXP,West,Snacks,Modern Trade,2026-02,Actual,2232267
Marketing,EXP,West,Snacks,Modern Trade,2026-02,Actual,318895
Distribution,EXP,West,Snacks,Modern Trade,2026-02,Actual,239171
